.    2502.3  .     .     .     .     .     .     .         2285.3    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    3191.7  .     .     .     .     .     .     .         2844.4    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    4574.0  .     .     .     .     .     .     .         3290.9    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2538.4  .     .     .     .     .     .     .         2052.7    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    3326.2  .     .     .     .     .     .     .         2936.6    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    3567.5  .     .     .     .     .     .     .         2863.1    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    3437.1  .     .     .     .     .     .     .         3394.4    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2414.0  .     .     .     .     .     .     .         2256.5    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2863.0  .     .     .     .     .     .     .         3066.33   .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    3892.4  .     .     .     .     .     .     .         3771.7    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    3557.1  .     .     .     .     .     .     .         3218.4    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2587.6  .     .     .     .     .     .     .         2841.3    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2384.1  .     .     .     .     .     .     .         2182.9    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2807.8  .     .     .     .     .     .     .         2605.5    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2556.0  .     .     .     .     .     .     .         2487.3    .     .     .       .     .      .       070   3   0   1  1  0   1  1      11    0    1
.    2053.6  .     .     .     .     .     .     .         1572.3    .     .     .       .     .      .       071   3   0   1  1  0   1  1      11    0    1
.    2968.8  .     .     .     .     .     .     .         2744.0    .     .     .       .     .      .       071   3   0   1  1  0   1  1      11    0    1
.    3084.8  .     .     .     .     .     .     .         3101.8    .     .     .       .     .      .       073   3   0   1  1  0   1  1      11    0    1
.    2812.0  .     .     .     .     .     .     .         2886.5    .     .     .       .     .      .       073   3   0   1  1  0   1  1      11    0    1
.    2281.0  .     .     .     .     .     .     .         2084.8    .     .     .       .     .      .       073   3   0   1  1  0   1  1      11    0    1
.    2765.9  .     .     .     .     .     .     .         2578.7    .     .     .       .     .      .       074   3   0   1  1  0   1  1      11    0    1
.    2385.3  .     .     .     .     .     .     .         2018.3    .     .     .       .     .      .       074   3   0   1  1  0   1  1      11    0    1
.    2056.8  .     .     .     .     .     .     .         1921.9    .     .     .       .     .      .       074   3   0   1  1  0   1  1      11    0    1
.    3209.1  .     .     .     .     .     .     .         2688.3    .     .     .       .     .      .       074   3   0   1  1  0   1  1      11    0    1
.    4540.7  .     .     .     .     .     .     .         3540.8    .     .     .       .     .      .       074   3   0   1  1  0   1  1      11    0    1
.    2439.3  .     .     .     .     .     .     .         2485.1    .     .     .       .     .      .       074   3   0   1  1  0   1  1      11    0    1
.    2201.2  .     .     .     .     .     .     .         1914.94   .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
.    2221.0  .     .     .     .     .     .     .         1880.3    .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
.    2546.6  .     .     .     .     .     .     .         2234.0    .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
.    3749.9  .     .     .     .     .     .     .         3014.2    .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
.    2020.5  .     .     .     .     .     .     .         1693.5    .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
.    3147.7  .     .     .     .     .     .     .         3057.7    .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
.    3536.5  .     .     .     .     .     .     .         3120.1    .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
.    2690.0  .     .     .     .     .     .     .         2608.3    .     .     .       .     .      .       076   3   0   1  1  0   1  1      11    0    1
